lawd_cd,dong,jibun,complex_name_normalized,trade_complex_name,kapt_complex_name,kapt_code,internal_complex_id,match_method,match_score,name_similarity,candidate_count,trade_road_address_key,trade_legal_address_key,manual_review
26170,수정동,1161-7,수정,수정(1161-7),,,TRADE_E242B8901AAC,unmatched,0.0,0.0,3,동구|수정공원남로|66,동구|수정동|1161-7,True
26170,초량동,110-2,대근스카이,대근스카이,,,TRADE_F87CBA95C285,unmatched,0.0,37.5,10,동구|고관로13번길|55,동구|초량동|110-2,True
26170,초량동,890-1,전원파크맨션,전원파크맨션아파트,,,TRADE_A71774C8B051,unmatched,0.0,28.57142857142857,10,동구|망양로|475,동구|초량동|890-1,True
26170,수정동,771-11,협성파크,협성파크,,,TRADE_4F8E134026B8,unmatched,0.0,25.0,3,동구|수정공원로|55,동구|수정동|771-11,True
26170,좌천동,187-5,선경뉴빌,선경뉴빌,,,TRADE_FFD4A5F5A17C,unmatched,0.0,15.384615384615383,5,동구|자성로8번길|12,동구|좌천동|187-5,True
26170,범일동,1486-18,아름빌104동,아름빌104동,,,TRADE_190CE5F6FD8B,unmatched,0.0,0.0,9,동구|범곡북로|29,동구|범일동|1486-18,True
26170,수정동,288-5,베스안하우스,베스안하우스,,,TRADE_946BDA79047F,unmatched,0.0,12.5,3,동구|고관로|107-6,동구|수정동|288-5,True
26170,범일동,1315-3,옛고을,옛고을,,,TRADE_4E7DEAB40DE8,unmatched,0.0,0.0,9,동구|범곡로|15,동구|범일동|1315-3,True
26200,대평동1가,1,대동대교맨션,대동대교맨션,대동대교아파트,A60675701,A60675701,road_legal_address_exact,100.0,80.0,1,영도구|대평로|16,영도구|대평동1가|1,False
26200,동삼동,363-46,삼창파크타운3차,삼창파크타운3차,,,TRADE_6BAFCE239EDA,unmatched,0.0,57.14285714285714,23,영도구|동삼로29번길|7,영도구|동삼동|363-46,True
26200,동삼동,219-145,대성베른시티2동,대성베른시티2동,,,TRADE_4EFB6363D48C,unmatched,0.0,22.22222222222222,23,영도구|동삼북로|19,영도구|동삼동|219-145,True
26200,동삼동,402-4,삼창파크타운5동6동,삼창파크타운5동6동,삼창파크5동6동,A60680702,A60680702,road_legal_address_exact,100.0,88.88888888888889,1,영도구|절영로|551,영도구|동삼동|402-4,False
26200,봉래동1가,77,영광골든타워,영광골든타워,,,TRADE_7F206420A983,unmatched,0.0,0.0,0,영도구|절영로|4,영도구|봉래동1가|77,True
26200,동삼동,363-40,삼창파크맨션2동,삼창파크맨션2동,,,TRADE_4B57145EA843,unmatched,0.0,62.5,23,영도구|절영로|550,영도구|동삼동|363-40,True
26200,동삼동,314,태림,태림,태림아파트 ,A10020370,A10020370,road_legal_address_exact,100.0,100.0,1,영도구|웃서발로|92,영도구|동삼동|314,False
26200,동삼동,1171,영도일동미라주브라이튼,영도일동미라주브라이튼(2단지),일동미라주브라이튼,A10028116,A10028116,dong_fuzzy,90.0,90.0,23,영도구|동삼로|98,영도구|동삼동|1171,False
26200,영선동2가,175,동부산아이존빌,동부산아이존빌,동부산아이존빌아파트,A60674101,A60674101,road_legal_address_exact,100.0,100.0,1,영도구|영선대로|98,영도구|영선동2가|175,False
26200,청학동,489-30,원우엔리치빌,원우엔리치빌,원우엔리치빌,A60607002,A60607002,road_legal_address_exact,100.0,100.0,1,영도구|조내기로|38,영도구|청학동|489-30,False
26200,동삼동,510-2,절영,절영아파트(208동-214동),절영아파트,A60680912,A60680912,road_address_exact,100.0,100.0,1,영도구|와치로|231,영도구|동삼동|510-2,False
26200,동삼동,557,전원파크맨션,전원파크맨션,,,TRADE_643D0667F831,unmatched,0.0,33.333333333333336,23,영도구|중리북로|10,영도구|동삼동|557,True
26200,동삼동,1170,영도일동미라주브라이튼,영도일동미라주브라이튼(1단지),일동미라주브라이튼,A10028116,A10028116,road_legal_address_exact,100.0,90.0,1,영도구|동삼북로|20,영도구|동삼동|1170,False
26200,동삼동,219-61,장원,장원,,,TRADE_521D15DF5505,unmatched,0.0,0.0,23,영도구|동삼서로|52,영도구|동삼동|219-61,True
26200,동삼동,679-1,동삼동삼창그린타운,동삼동삼창그린타운(679-1),삼창그린타운,A60680701,A60680701,road_legal_address_exact,100.0,80.0,1,영도구|태종로700번길|19,영도구|동삼동|679-1,False
26200,대평동1가,119,대동,대동,,,TRADE_E3826330E7CB,unmatched,0.0,66.66666666666667,1,영도구|대평로19번길|12,영도구|대평동1가|119,True
26200,동삼동,510-33,국제마마뉴비치타운,국제마마뉴비치타운,국제마마뉴비치,A60680909,A60680909,road_legal_address_exact,100.0,87.5,1,영도구|중리로|32,영도구|동삼동|510-33,False
26200,남항동3가,141-113,현대,현대,,,TRADE_F52E2D4F5368,unmatched,0.0,0.0,0,영도구|남항남로|52,영도구|남항동3가|141-113,True
26200,영선동2가,25-7,영림,영림,,,TRADE_F280B32D4A85,unmatched,0.0,0.0,1,영도구|절영로93번길|40-12,영도구|영선동2가|25-7,True
26200,동삼동,244-8,신흥동백2,신흥동백2,,,TRADE_BF56205BB17D,unmatched,0.0,33.333333333333336,23,영도구|동삼동로|13,영도구|동삼동|244-8,True
26200,영선동4가,1106,동산,동산(1106),,,TRADE_058D2D08C7C3,unmatched,0.0,22.22222222222222,2,영도구|절영로|239,영도구|영선동4가|1106,True
26230,개금동,135-4,영화,영화,,,TRADE_97C5836A972D,unmatched,0.0,33.333333333333336,23,부산진구|가야대로507번가길|18,부산진구|개금동|135-4,True
26230,양정동,174,지산비바체,지산비바체,,,TRADE_4604AD5CDB85,unmatched,0.0,11.111111111111116,13,부산진구|동평로405번길|114,부산진구|양정동|174,True
26230,전포동,312-31,스윗팰리스,스윗팰리스,,,TRADE_7B95B50AB73A,unmatched,0.0,16.666666666666664,23,부산진구|전포대로|204,부산진구|전포동|312-31,True
26230,전포동,595-20,청아,청아,,,TRADE_40FDB9DEA82D,unmatched,0.0,25.0,23,부산진구|동성로|140,부산진구|전포동|595-20,True
