internal_complex_id,complex_name,sigungu,dong,jibun,sido,region_code,region_key,region_name,region_level_1,region_level_2,market_area,is_busan,is_satellite,households,approval_date,apartment_age,parking_total,parking_per_household,transactions_3m,transactions_6m,transactions_12m,area_variety,latitude,longitude,road_address,provisional,turnover_12m,price_84,price_84_per_3_3sqm,price_change_3m,price_change_6m,price_change_12m,rolling_peak,drawdown_from_peak,rolling_trough,recovery_from_trough,sample_count,low_sample_flag
A10021207,이진캐스빌,해운대구,중동,1526-1,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,108.0,1989-05-26,37,82.0,0.7592592592592593,0.0,1.0,1.0,2,35.1599424904763,129.177111885041,부산광역시 해운대구 달맞이길117번다길 33,True,0.009259259259259259,,,,,,360000000.0,0.0,190000000.0,0.894736842105263,0.0,True
A10021208,린다스마트포레,동구,좌천동,548,부산광역시,26170,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,101.0,2018-04-19,8,,,2.0,3.0,4.0,2,35.1338289490993,129.053042174713,부산광역시 동구 정공단로 8,True,0.039603960396039604,,,,,,,,,,,
A10021220,광우파크맨션,해운대구,반여동,1291-1405,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,110.0,1986-09-29,39,,,0.0,4.0,5.0,1,35.1967825789008,129.133349103859,부산광역시 해운대구 재반로212번길 33-52,True,0.045454545454545456,,,,,,,,,,,
A10021235,화랑,연제구,거제동,867-5,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,105.0,1985-07-10,41,90.0,0.8571428571428571,0.0,1.0,1.0,2,35.1876050748444,129.068240098451,부산광역시 연제구 아시아드대로 31,True,0.009523809523809525,,,,,,510000000.0,-0.4647058823529412,260000000.0,0.050000000000000044,1.0,True
A10021242,현대,해운대구,우동,340,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,113.0,1994-02-28,32,,,0.0,1.0,3.0,2,35.1707247811581,129.156041352155,부산광역시 해운대구 우동1로 125,True,0.02654867256637168,,,,,,310000000.0,-0.19354838709677424,215000000.0,0.16279069767441867,0.0,True
A10021243,동서하이빌,연제구,연산동,1637-1,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,113.0,2003-10-24,22,128.0,1.1327433628318584,1.0,1.0,2.0,2,35.178654386899,129.080124828435,부산광역시 연제구 연제로8번길 75,True,0.017699115044247787,345000000.0,13395157.741659941,,-0.07506702412868638,-0.02972972972972976,450000000.0,-0.23333333333333328,290000000.0,0.18965517241379315,1.0,True
A10021249,홍림센텀아파트,해운대구,반여동,1581-22,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,100.0,1991-09-07,35,46.0,0.46,0.0,0.0,0.0,1,35.2023390712821,129.136151346039,부산광역시 해운대구 재반로282번길 83,True,0.0,,,,,,,,,,,
A10021257,가화만사성,기장군,기장읍교리,343-1,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,147.0,2004-04-16,22,130.0,0.8843537414965986,1.0,1.0,3.0,2,35.252990992893,129.216056389186,부산광역시 기장군 차성동로 167-10,True,0.02040816326530612,,,,,,,,,,,
A10021261,한우,동래구,안락동,465-1,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,190.0,1983-01-26,43,94.0,0.49473684210526314,1.0,4.0,5.0,2,35.1985091619307,129.109642254355,부산광역시 동래구 충렬대로457번길 72,True,0.02631578947368421,,,,,,,,,,,
A10021277,삼진그린,해운대구,우동,1102-29,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,130.0,1993-08-12,33,86.0,0.6615384615384615,0.0,0.0,0.0,2,35.1715430306961,129.140453039607,부산광역시 해운대구 해운대로383번가길 19,True,0.0,,,,,,380000000.0,-0.21052631578947367,250000000.0,0.19999999999999996,0.0,True
A10021285,문현해운맨션,남구,문현동,986-5,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,140.0,1987-01-26,39,57.0,0.40714285714285714,1.0,1.0,3.0,2,35.1320137784911,129.068787817865,부산광역시 남구 장고개로85번길 14-37,True,0.02142857142857143,,,,,,,,,,,
A10021303,신흥동백맨션,사상구,엄궁동,37-3,부산광역시,26530,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,156.0,1992-11-16,33,91.0,0.5833333333333334,0.0,0.0,1.0,3,35.1295121043299,128.975831689263,부산광역시 사상구 엄궁로 172,True,0.00641025641025641,,,,,,162000000.0,-0.043209876543209846,105000000.0,0.4761904761904763,0.0,True
A10021306,그린파크,해운대구,반여동,1600-1,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,200.0,1988-07-14,38,93.0,0.465,0.0,3.0,5.0,1,35.201893825265,129.132021319419,부산광역시 해운대구 재반로270번길 13,True,0.025,,,,,,,,,,,
A10021308,화신1,동구,초량동,865-166,부산광역시,26170,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,216.0,1986-06-03,40,132.0,0.6111111111111112,1.0,2.0,2.0,4,35.1185346437742,129.032165033694,부산광역시 동구 망양로 516-4,True,0.009259259259259259,,,,,,169000000.0,-0.1301775147928994,125000000.0,0.17599999999999993,0.0,True
A10021327,한사랑,동래구,온천동,1350,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,109.0,1993-06-30,33,72.0,0.6605504587155964,3.0,8.0,14.0,3,35.2080565617282,129.067710554714,부산광역시 동래구 아시아드대로255번가길 8-9,True,0.12844036697247707,290000000.0,11322763.842877425,-0.010238907849829393,0.012152777777777679,0.03942652329749108,377000000.0,-0.23076923076923073,200000000.0,0.44999999999999996,6.0,False
A10021328,경동,해운대구,반송동,885,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,126.0,1995-03-02,31,67.0,0.5317460317460317,0.0,1.0,3.0,1,35.2263951338859,129.163068010927,부산광역시 해운대구 신반송로 76,True,0.023809523809523808,,,,,,,,,,,
A10021334,해피투모로우,금정구,부곡동,269-3,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,102.0,2009-10-19,16,110.0,1.0784313725490196,2.0,2.0,4.0,2,35.2290147792439,129.091164109751,부산광역시 금정구 중앙대로 1622,True,0.0392156862745098,310000000.0,12049163.84821726,,0.02310231023102305,-0.016129032258064502,400000000.0,-0.21250000000000002,298500000.0,0.055276381909547645,2.0,True
A10021338,남성선파크,해운대구,재송동,1151-2,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,180.0,1988-04-02,38,0.0,0.0,1.0,6.0,10.0,3,35.1926977889963,129.130509296882,부산광역시 해운대구 재송2로 17,True,0.05555555555555555,,,,,,,,,,,
A10021342,해운대양우내안애팰리스,해운대구,중동,1792,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,218.0,2013-10-01,12,,,1.0,3.0,6.0,2,35.1621277144284,129.177985898056,부산광역시 해운대구 좌동순환로433번길 40,True,0.027522935779816515,335000000.0,13454060.862739371,-0.09703504043126687,0.028818443804034644,0.030169242089771897,469000000.0,-0.2857142857142857,300000000.0,0.1166666666666667,3.0,False
A10021343,삼강,해운대구,중동,1402-5,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,131.0,1983-12-06,42,16.0,0.12213740458015267,0.0,2.0,3.0,2,35.1610676606171,129.164801531096,부산광역시 해운대구 해운대해변로298번길 9-1,True,0.022900763358778626,,,,,,,,,,,
A10021353,대림에이스타운,중구,보수동1가,41-1,부산광역시,26110,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,140.0,1994-10-22,31,125.0,0.8928571428571429,0.0,0.0,1.0,4,35.1066446623513,129.025360405631,부산광역시 중구 법수길 72,True,0.007142857142857143,,,,,,,,,,,
A10021356,녹원,양산시,북정동,635-4,경상남도,48330,yangsan,양산,GYEONGNAM,양산시,YANGSAN,False,True,130.0,,,48.0,0.36923076923076925,1.0,2.0,4.0,2,35.3572882907674,129.046017784593,경상남도 양산시 고향의봄로 80,True,0.03076923076923077,,,,,,,,,,,
A10021395,삼정송림맨션,사상구,학장동,437,부산광역시,26530,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,230.0,1986-06-30,40,114.0,0.4956521739130435,0.0,1.0,3.0,1,35.1401369580371,128.98576706907,부산광역시 사상구 학감대로123번길 65,True,0.013043478260869565,,,,,,,,,,,
A10021404,우남이채롬,중구,영주동,5,부산광역시,26110,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,111.0,2006-03-06,20,,,0.0,1.0,2.0,4,35.1135796149104,129.035285813028,부산광역시 중구 초량상로 13,True,0.018018018018018018,,,,,,305000000.0,0.0,290000000.0,0.051724137931034475,0.0,True
A10021413,대진타워맨션,서구,남부민동,653,부산광역시,26140,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,116.0,1985-06-04,41,85.0,0.7327586206896551,0.0,1.0,2.0,3,35.0871791491614,129.024119987453,부산광역시 서구 충무대로 185,True,0.017241379310344827,,,,-0.23750000000000004,-0.03159340659340659,200000000.0,-0.23750000000000004,140000000.0,0.08928571428571419,1.0,True
A10021421,청파,사상구,학장동,574-13,부산광역시,26530,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,190.0,1985-05-24,41,110.0,0.5789473684210527,0.0,1.0,2.0,1,35.1397257635471,128.982101618842,부산광역시 사상구 대동로 138,True,0.010526315789473684,,,,,,,,,,,
A10021426,대영파크맨션,양산시,하북면지산리,17-16,경상남도,48330,yangsan,양산,GYEONGNAM,양산시,YANGSAN,False,True,105.0,1991-11-01,34,35.0,0.3333333333333333,1.0,1.0,1.0,2,35.4950175789335,129.08030766435,경상남도 양산시 지산로 27-9,True,0.009523809523809525,,,,,,157000000.0,-0.36305732484076436,100000000.0,0.0,0.0,True
A10021442,유원,사상구,덕포동,198,부산광역시,26530,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,280.0,1980-05-17,46,183.0,0.6535714285714286,2.0,6.0,9.0,3,35.1710141330332,128.986416169404,부산광역시 사상구 사상로310번길 54,True,0.03214285714285714,,,,,,,,,,,
A10021445,금산훼미리,양산시,동면금산리,763,경상남도,48330,yangsan,양산,GYEONGNAM,양산시,YANGSAN,False,True,139.0,1992-10-16,33,33.0,0.23741007194244604,0.0,2.0,5.0,2,35.304880527622,129.025879697906,경상남도 양산시 금산3길 7,True,0.03597122302158273,,,,,,,,,,,
A10021450,백제삼정데파트,김해시,삼정동,76-1,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,110.0,1993-05-27,33,3.0,0.02727272727272727,0.0,1.0,2.0,3,35.234006379884,128.896422884923,경상남도 김해시 활천로68번길 27,True,0.01818181818181818,,,,,0.30000000000000004,140000000.0,-0.0714285714285714,84000000.0,0.5476190476190477,1.0,True
A10021454,대진로얄,기장군,기장읍동부리,133-8,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,116.0,1990-08-31,36,48.0,0.41379310344827586,0.0,1.0,5.0,2,35.2467229305117,129.214770362559,부산광역시 기장군 차성로326번길 9,True,0.04310344827586207,,,,-0.06432748538011701,,191000000.0,-0.16230366492146597,130000000.0,0.23076923076923084,1.0,True
A10021462,광안예서더불어,수영구,광안동,774-8,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,112.0,2015-12-15,10,13.0,0.11607142857142858,5.0,8.0,12.0,2,35.1559771983561,129.112228808951,부산광역시 수영구 호암로9번길 7,True,0.10714285714285714,,,,,,,,,,,
A10021467,주례맨션,사상구,주례동,519-6,부산광역시,26530,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,210.0,1983-04-02,43,105.0,0.5,1.0,3.0,7.0,3,35.149184041433,129.005730944964,부산광역시 사상구 가야대로306번길 20,True,0.03333333333333333,,,,,,,,,,,
A10021471,한신센타뷰,부산진구,가야동,56-2,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,128.0,2002-12-18,23,189.0,1.4765625,1.0,4.0,7.0,1,35.1551481825055,129.036999074696,부산광역시 부산진구 가야대로 597,True,0.0546875,,,,,,,,,,,
A10021487,동부산쏠마레,기장군,일광읍이천리,472,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,144.0,2014-11-26,11,120.0,0.8333333333333334,1.0,3.0,11.0,1,35.2685329816501,129.237478837404,부산광역시 기장군 이천11길 23,True,0.0763888888888889,,,,,,,,,,,
A10021489,해운대중동경동하나메르빌,해운대구,중동,1796,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,147.0,2014-10-16,11,163.0,1.1088435374149659,0.0,0.0,5.0,1,35.1703033980903,129.173657066316,부산광역시 해운대구 해운대로781번길 23,True,0.034013605442176874,,,,,0.009774436090225658,855000000.0,-0.16959064327485385,545000000.0,0.3027522935779816,0.0,True
A10021493,대호,연제구,거제동,1466-19,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,105.0,1996-05-02,30,,,0.0,0.0,4.0,3,35.1944841709067,129.084655252094,부산광역시 연제구 거제천로255번길 53,True,0.0380952380952381,,,,,,,,,,,
A10021495,다뉴브,연제구,거제동,1088-5,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,144.0,1993-11-06,32,,,2.0,4.0,7.0,2,35.1912474236273,129.069581458922,부산광역시 연제구 월드컵대로252번길 5,True,0.04861111111111111,,,,-0.02833333333333332,-0.04458598726114649,360000000.0,-0.15833333333333333,228000000.0,0.32894736842105265,2.0,True
A10021497,아림파크맨션,동래구,명장동,497-76,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,144.0,1988-07-27,38,55.0,0.3819444444444444,0.0,0.0,2.0,3,35.2101427655171,129.102149476573,부산광역시 동래구 명서로 140,True,0.013888888888888888,,,,,,,,,,,
A10021500,연산역이즈,연제구,연산동,705-5,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,102.0,2018-12-18,7,4.0,0.0392156862745098,0.0,3.0,10.0,2,35.1826551923547,129.080814917306,부산광역시 연제구 월드컵대로111번길 46,True,0.09803921568627451,,,,,,,,,,,
A10021502,서인백조,김해시,진례면초전리,231-1,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,128.0,1992-07-11,34,93.0,0.7265625,0.0,1.0,1.0,1,35.2488944947377,128.754442870177,경상남도 김해시 송현로 53,True,0.0078125,,,,,0.04626865671641789,80000000.0,-0.12375000000000003,52500000.0,0.33523809523809533,1.0,True
A10021527,성일이안시티,연제구,연산동,867-2,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,105.0,2016-10-19,9,16.0,0.1523809523809524,1.0,2.0,3.0,4,35.1775685443746,129.076373448272,부산광역시 연제구 연제로 31,True,0.02857142857142857,,,,,,,,,,,
A10021538,우신골든메르시아,해운대구,우동,1410-2,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,100.0,2010-04-01,16,,,0.0,0.0,0.0,1,35.1551021198551,129.1453194265,부산광역시 해운대구 마린시티3로 46,True,0.0,,,,,,,,,,,
A10021542,시청역이즈팰리스1차,연제구,연산동,1355-6,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,130.0,2016-09-02,10,,,0.0,2.0,10.0,1,35.18241994639,129.076629255436,부산광역시 연제구 신촌로 11,True,0.07692307692307693,,,,,,,,,,,
A10021544,우남이채롬,금정구,남산동,9,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,126.0,2006-07-28,20,,,0.0,2.0,4.0,1,35.2594463269442,129.09218176213,부산광역시 금정구 금단로 113-5,True,0.031746031746031744,,,,0.00952380952380949,-0.005681818181818232,307000000.0,-0.2019543973941368,245000000.0,0.0,2.0,True
A10021561,반회새진흥,양산시,상북면석계리,179-1,경상남도,48330,yangsan,양산,GYEONGNAM,양산시,YANGSAN,False,True,138.0,1989-04-27,37,70.0,0.5072463768115942,0.0,0.0,0.0,1,35.4122983062312,129.056897978845,경상남도 양산시 반회서3길 28,True,0.0,,,,,,,,,,,
A10021565,도경오벨리스,중구,영주동,587,부산광역시,26110,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,102.0,2005-09-13,21,,,1.0,2.0,4.0,2,35.1117470885103,129.036813867574,부산광역시 중구 대영로 240,True,0.0392156862745098,250000000.0,10239543.25431302,0.020408163265306145,-0.08333333333333337,-0.003984063745019917,290000000.0,-0.13793103448275867,204000000.0,0.22549019607843146,2.0,True
A10021572,신익별장,서구,암남동,81-19,부산광역시,26140,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,115.0,1989-05-18,37,61.0,0.5304347826086957,0.0,1.0,1.0,3,35.0802357009841,129.019697727295,부산광역시 서구 천마로 17,True,0.008695652173913044,,,,,-0.15194346289752647,190000000.0,-0.368421052631579,109500000.0,0.09589041095890405,1.0,True
A10021577,온천천2차동원로얄듀크,연제구,거제동,1513,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,118.0,2013-05-16,13,,,1.0,3.0,3.0,1,35.1940488714293,129.085860911611,부산광역시 연제구 거제천로269번길 41,True,0.025423728813559324,,,,,,,,,,,
A10021596,로얄,부산진구,연지동,198-1,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,235.0,1986-01-15,40,160.0,0.6808510638297872,1.0,3.0,9.0,4,35.1710906156813,129.052618668127,부산광역시 부산진구 국악로 5,True,0.03829787234042553,365000000.0,14187279.15194346,,0.006896551724137945,-0.056847545219638196,430000000.0,-0.15116279069767447,290000000.0,0.2586206896551724,1.0,True
A10021604,네오리더스사상,사상구,괘법동,545-4,부산광역시,26530,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,125.0,2019-09-03,7,120.0,0.96,0.0,1.0,5.0,1,35.1632464637396,128.985525539926,부산광역시 사상구 광장로87번길 17,True,0.04,,,,,,,,,,,
A10021606,삼영,양산시,상북면석계리,78-32,경상남도,48330,yangsan,양산,GYEONGNAM,양산시,YANGSAN,False,True,110.0,1988-03-18,38,20.0,0.18181818181818182,2.0,3.0,5.0,1,35.4176529666519,129.062049898954,경상남도 양산시 삼계1길 2,True,0.045454545454545456,,,,,,,,,,,
A10021607,위너비타,동래구,온천동,164-66,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,131.0,2003-12-18,22,45.0,0.3435114503816794,1.0,2.0,2.0,1,35.2197005012549,129.083940629919,부산광역시 동래구 온천장로 102,True,0.015267175572519083,,,,,,,,,,,
A10021608,허브팰리스장전,금정구,장전동,607-7,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,116.0,2019-01-21,7,0.0,0.0,1.0,2.0,5.0,2,35.2236924024606,129.086419962689,부산광역시 금정구 식물원로9번길 10,True,0.04310344827586207,,,,,,,,,,,
A10021630,영도경동리인,영도구,동삼동,1190,부산광역시,26200,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,123.0,2017-12-15,8,135.0,1.0975609756097562,1.0,2.0,4.0,1,35.0703643946961,129.070200076573,부산광역시 영도구 절영로490번길 18,True,0.032520325203252036,,,,,,,,,,,
A10021631,동원,동래구,사직동,139-5,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,140.0,1980-09-29,45,100.0,0.7142857142857143,1.0,2.0,8.0,3,35.2013734443993,129.073014379677,부산광역시 동래구 여고북로 140,True,0.05714285714285714,,,,,,,,,,,
